Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2009,1,1,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858
2009,1,2,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858
2009,1,3,0.0088108315140324,0.0088108315140324,0.0088108315140324,0.0088108315140324,0.0088108315140324,0.0088108315140324,0.0088108315140324,0.0088108315140324,0.0088108315140324,0.0088108315140324,0.0088108315140324,0.0088108315140324,0.0088108315140324,0.0088108315140324,0.0088108315140324,0.0088108315140324,0.0088108315140324,0.0088108315140324,0.0088108315140324,0.0088108315140324,0.0088108315140324,0.0088108315140324,0.0088108315140324,0.0088108315140324
2009,1,4,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858
2009,1,5,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858
2009,1,6,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858
2009,1,7,0.00730026202455848,0.00730026202455848,0.00730026202455848,0.00730026202455848,0.00730026202455848,0.00730026202455848,0.00730026202455848,0.00730026202455848,0.00730026202455848,0.00730026202455848,0.00730026202455848,0.00730026202455848,0.00730026202455848,0.00730026202455848,0.00730026202455848,0.00730026202455848,0.00730026202455848,0.00730026202455848,0.00730026202455848,0.00730026202455848,0.00730026202455848,0.00730026202455848,0.00730026202455848,0.00730026202455848
2009,1,8,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858
2009,1,9,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858
2009,1,10,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858
2009,1,11,0.00821162695636387,0.00821162695636387,0.00821162695636387,0.00821162695636387,0.00821162695636387,0.00821162695636387,0.00821162695636387,0.00821162695636387,0.00821162695636387,0.00821162695636387,0.00821162695636387,0.00821162695636387,0.00821162695636387,0.00821162695636387,0.00821162695636387,0.00821162695636387,0.00821162695636387,0.00821162695636387,0.00821162695636387,0.00821162695636387,0.00821162695636387,0.00821162695636387,0.00821162695636387,0.00821162695636387
2009,1,12,0.00732145607853402,0.00732145607853402,0.00732145607853402,0.00732145607853402,0.00732145607853402,0.00732145607853402,0.00732145607853402,0.00732145607853402,0.00732145607853402,0.00732145607853402,0.00732145607853402,0.00732145607853402,0.00732145607853402,0.00732145607853402,0.00732145607853402,0.00732145607853402,0.00732145607853402,0.00732145607853402,0.00732145607853402,0.00732145607853402,0.00732145607853402,0.00732145607853402,0.00732145607853402,0.00732145607853402
2009,1,13,0.00731165417961115,0.00731165417961115,0.00731165417961115,0.00731165417961115,0.00731165417961115,0.00731165417961115,0.00731165417961115,0.00731165417961115,0.00731165417961115,0.00731165417961115,0.00731165417961115,0.00731165417961115,0.00731165417961115,0.00731165417961115,0.00731165417961115,0.00731165417961115,0.00731165417961115,0.00731165417961115,0.00731165417961115,0.00731165417961115,0.00731165417961115,0.00731165417961115,0.00731165417961115,0.00731165417961115
2009,1,14,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858
2009,1,15,0.00749478118670056,0.00749478118670056,0.00749478118670056,0.00749478118670056,0.00749478118670056,0.00749478118670056,0.00749478118670056,0.00749478118670056,0.00749478118670056,0.00749478118670056,0.00749478118670056,0.00749478118670056,0.00749478118670056,0.00749478118670056,0.00749478118670056,0.00749478118670056,0.00749478118670056,0.00749478118670056,0.00749478118670056,0.00749478118670056,0.00749478118670056,0.00749478118670056,0.00749478118670056,0.00749478118670056
2009,1,16,0.00715975302507961,0.00715975302507961,0.00715975302507961,0.00715975302507961,0.00715975302507961,0.00715975302507961,0.00715975302507961,0.00715975302507961,0.00715975302507961,0.00715975302507961,0.00715975302507961,0.00715975302507961,0.00715975302507961,0.00715975302507961,0.00715975302507961,0.00715975302507961,0.00715975302507961,0.00715975302507961,0.00715975302507961,0.00715975302507961,0.00715975302507961,0.00715975302507961,0.00715975302507961,0.00715975302507961
2009,1,17,0.00733905756127984,0.00733905756127984,0.00733905756127984,0.00733905756127984,0.00733905756127984,0.00733905756127984,0.00733905756127984,0.00733905756127984,0.00733905756127984,0.00733905756127984,0.00733905756127984,0.00733905756127984,0.00733905756127984,0.00733905756127984,0.00733905756127984,0.00733905756127984,0.00733905756127984,0.00733905756127984,0.00733905756127984,0.00733905756127984,0.00733905756127984,0.00733905756127984,0.00733905756127984,0.00733905756127984
2009,1,18,0.00736942291604939,0.00736942291604939,0.00736942291604939,0.00736942291604939,0.00736942291604939,0.00736942291604939,0.00736942291604939,0.00736942291604939,0.00736942291604939,0.00736942291604939,0.00736942291604939,0.00736942291604939,0.00736942291604939,0.00736942291604939,0.00736942291604939,0.00736942291604939,0.00736942291604939,0.00736942291604939,0.00736942291604939,0.00736942291604939,0.00736942291604939,0.00736942291604939,0.00736942291604939,0.00736942291604939
2009,1,19,0.00895178378117133,0.00895178378117133,0.00895178378117133,0.00895178378117133,0.00895178378117133,0.00895178378117133,0.00895178378117133,0.00895178378117133,0.00895178378117133,0.00895178378117133,0.00895178378117133,0.00895178378117133,0.00895178378117133,0.00895178378117133,0.00895178378117133,0.00895178378117133,0.00895178378117133,0.00895178378117133,0.00895178378117133,0.00895178378117133,0.00895178378117133,0.00895178378117133,0.00895178378117133,0.00895178378117133
2009,1,20,0.00737001639964691,0.00737001639964691,0.00737001639964691,0.00737001639964691,0.00737001639964691,0.00737001639964691,0.00737001639964691,0.00737001639964691,0.00737001639964691,0.00737001639964691,0.00737001639964691,0.00737001639964691,0.00737001639964691,0.00737001639964691,0.00737001639964691,0.00737001639964691,0.00737001639964691,0.00737001639964691,0.00737001639964691,0.00737001639964691,0.00737001639964691,0.00737001639964691,0.00737001639964691,0.00737001639964691
2009,1,21,0.00833757973402215,0.00833757973402215,0.00833757973402215,0.00833757973402215,0.00833757973402215,0.00833757973402215,0.00833757973402215,0.00833757973402215,0.00833757973402215,0.00833757973402215,0.00833757973402215,0.00833757973402215,0.00833757973402215,0.00833757973402215,0.00833757973402215,0.00833757973402215,0.00833757973402215,0.00833757973402215,0.00833757973402215,0.00833757973402215,0.00833757973402215,0.00833757973402215,0.00833757973402215,0.00833757973402215
2009,1,22,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858
2009,1,23,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858
2009,1,24,0.00779126359064183,0.00779126359064183,0.00779126359064183,0.00779126359064183,0.00779126359064183,0.00779126359064183,0.00779126359064183,0.00779126359064183,0.00779126359064183,0.00779126359064183,0.00779126359064183,0.00779126359064183,0.00779126359064183,0.00779126359064183,0.00779126359064183,0.00779126359064183,0.00779126359064183,0.00779126359064183,0.00779126359064183,0.00779126359064183,0.00779126359064183,0.00779126359064183,0.00779126359064183,0.00779126359064183
2009,1,25,0.00837891542159175,0.00837891542159175,0.00837891542159175,0.00837891542159175,0.00837891542159175,0.00837891542159175,0.00837891542159175,0.00837891542159175,0.00837891542159175,0.00837891542159175,0.00837891542159175,0.00837891542159175,0.00837891542159175,0.00837891542159175,0.00837891542159175,0.00837891542159175,0.00837891542159175,0.00837891542159175,0.00837891542159175,0.00837891542159175,0.00837891542159175,0.00837891542159175,0.00837891542159175,0.00837891542159175
2009,1,26,0.00727657236666353,0.00727657236666353,0.00727657236666353,0.00727657236666353,0.00727657236666353,0.00727657236666353,0.00727657236666353,0.00727657236666353,0.00727657236666353,0.00727657236666353,0.00727657236666353,0.00727657236666353,0.00727657236666353,0.00727657236666353,0.00727657236666353,0.00727657236666353,0.00727657236666353,0.00727657236666353,0.00727657236666353,0.00727657236666353,0.00727657236666353,0.00727657236666353,0.00727657236666353,0.00727657236666353
2009,1,27,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858
2009,1,28,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858
2009,1,29,0.00762941209196102,0.00762941209196102,0.00762941209196102,0.00762941209196102,0.00762941209196102,0.00762941209196102,0.00762941209196102,0.00762941209196102,0.00762941209196102,0.00762941209196102,0.00762941209196102,0.00762941209196102,0.00762941209196102,0.00762941209196102,0.00762941209196102,0.00762941209196102,0.00762941209196102,0.00762941209196102,0.00762941209196102,0.00762941209196102,0.00762941209196102,0.00762941209196102,0.00762941209196102,0.00762941209196102
2009,1,30,0.00739006106991849,0.00739006106991849,0.00739006106991849,0.00739006106991849,0.00739006106991849,0.00739006106991849,0.00739006106991849,0.00739006106991849,0.00739006106991849,0.00739006106991849,0.00739006106991849,0.00739006106991849,0.00739006106991849,0.00739006106991849,0.00739006106991849,0.00739006106991849,0.00739006106991849,0.00739006106991849,0.00739006106991849,0.00739006106991849,0.00739006106991849,0.00739006106991849,0.00739006106991849,0.00739006106991849
2009,1,31,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858
2009,2,1,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858
2009,2,2,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858
2009,2,3,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858
2009,2,4,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858
2009,2,5,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858
2009,2,6,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858
2009,2,7,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858
2009,2,8,0.00739693526776444,0.00739693526776444,0.00739693526776444,0.00739693526776444,0.00739693526776444,0.00739693526776444,0.00739693526776444,0.00739693526776444,0.00739693526776444,0.00739693526776444,0.00739693526776444,0.00739693526776444,0.00739693526776444,0.00739693526776444,0.00739693526776444,0.00739693526776444,0.00739693526776444,0.00739693526776444,0.00739693526776444,0.00739693526776444,0.00739693526776444,0.00739693526776444,0.00739693526776444,0.00739693526776444
2009,2,9,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858,0.006858
